date,hour,traffic
26/01/16,13,62
26/01/16,14,55
26/01/16,15,65
26/01/16,16,56
26/01/16,17,66
26/01/16,18,52
26/01/16,19,50
26/01/16,20,29
26/01/16,21,5
26/01/16,22,0
27/01/16,8,4
27/01/16,9,7
27/01/16,10,24
27/01/16,11,28
27/01/16,12,49
27/01/16,13,77
27/01/16,14,72
27/01/16,15,82
27/01/16,16,65
27/01/16,17,82
27/01/16,18,85
27/01/16,19,74
27/01/16,20,61
27/01/16,21,4
27/01/16,22,0
28/01/16,8,10
28/01/16,9,9
28/01/16,10,8
28/01/16,11,28
28/01/16,12,53
28/01/16,13,70
28/01/16,14,81
28/01/16,15,58
28/01/16,16,60
28/01/16,17,78
28/01/16,18,72
28/01/16,19,65
28/01/16,20,39
28/01/16,21,11
28/01/16,22,0
29/01/16,8,2
29/01/16,9,27
29/01/16,10,19
29/01/16,11,57
29/01/16,12,68
29/01/16,13,66
29/01/16,14,54
29/01/16,15,72
29/01/16,16,108
29/01/16,17,100
29/01/16,18,72
29/01/16,19,82
29/01/16,20,57
29/01/16,21,18
29/01/16,22,0
30/01/16,8,6
30/01/16,9,9
30/01/16,10,24
30/01/16,11,37
30/01/16,12,73
30/01/16,13,118
30/01/16,14,100
30/01/16,15,80
30/01/16,16,111
30/01/16,17,111
30/01/16,18,76
30/01/16,19,83
30/01/16,20,52
30/01/16,21,7
30/01/16,22,0
31/01/16,8,5
31/01/16,9,10
31/01/16,10,20
31/01/16,11,28
31/01/16,12,58
31/01/16,13,57
31/01/16,14,75
31/01/16,15,108
31/01/16,16,100
31/01/16,17,122
31/01/16,18,95
31/01/16,19,53
31/01/16,20,23
31/01/16,21,11
31/01/16,22,0
01/02/16,8,8
01/02/16,9,9
01/02/16,10,15
01/02/16,11,27
01/02/16,12,41
01/02/16,13,65
01/02/16,14,46
01/02/16,15,33
01/02/16,16,35
01/02/16,17,70
01/02/16,18,55
01/02/16,19,46
01/02/16,20,49
01/02/16,21,5
01/02/16,22,0
02/02/16,8,16
02/02/16,9,29
02/02/16,10,24
02/02/16,11,45
02/02/16,12,44
02/02/16,13,61
02/02/16,14,31
02/02/16,15,56
02/02/16,16,44
02/02/16,17,52
02/02/16,18,61
02/02/16,19,59
02/02/16,20,28
02/02/16,21,13
02/02/16,22,0
03/02/16,8,10
03/02/16,9,7
03/02/16,10,19
03/02/16,11,34
03/02/16,12,42
03/02/16,13,56
03/02/16,14,56
03/02/16,15,57
03/02/16,16,67
03/02/16,17,68
03/02/16,18,66
03/02/16,19,50
03/02/16,20,41
03/02/16,21,8
03/02/16,22,0
04/02/16,8,18
04/02/16,9,13
04/02/16,10,18
04/02/16,11,30
04/02/16,12,45
04/02/16,13,70
04/02/16,14,33
04/02/16,15,38
04/02/16,16,54
04/02/16,17,64
04/02/16,18,77
04/02/16,19,56
04/02/16,20,34
04/02/16,21,11
04/02/16,22,0
05/02/16,8,5
05/02/16,9,6
05/02/16,10,21
05/02/16,11,45
05/02/16,12,67
05/02/16,13,58
05/02/16,14,69
05/02/16,15,60
05/02/16,16,78
05/02/16,17,72
05/02/16,18,61
05/02/16,19,85
05/02/16,20,58
05/02/16,21,14
05/02/16,22,0
06/02/16,8,12
06/02/16,9,4
06/02/16,10,30
06/02/16,11,56
06/02/16,12,82
06/02/16,13,104
06/02/16,14,86
06/02/16,15,115
06/02/16,16,113
06/02/16,17,109
06/02/16,18,91
06/02/16,19,65
06/02/16,20,65
06/02/16,21,6
06/02/16,22,0
07/02/16,8,2
07/02/16,9,1
07/02/16,10,17
07/02/16,11,32
07/02/16,12,55
07/02/16,13,68
07/02/16,14,65
07/02/16,15,110
07/02/16,16,108
07/02/16,17,119
07/02/16,18,84
07/02/16,19,62
07/02/16,20,38
07/02/16,21,9
07/02/16,22,0
08/02/16,8,5
08/02/16,9,23
08/02/16,10,12
08/02/16,11,28
08/02/16,12,24
08/02/16,13,46
08/02/16,14,30
08/02/16,15,58
08/02/16,16,41
08/02/16,17,48
08/02/16,18,78
08/02/16,19,32
08/02/16,20,33
08/02/16,21,8
08/02/16,22,0
09/02/16,8,3
09/02/16,9,11
09/02/16,10,15
09/02/16,11,28
09/02/16,12,51
09/02/16,13,48
09/02/16,14,40
09/02/16,15,46
09/02/16,16,49
09/02/16,17,67
09/02/16,18,69
09/02/16,19,56
09/02/16,20,32
09/02/16,21,10
09/02/16,22,0
10/02/16,8,7
10/02/16,9,6
10/02/16,10,12
10/02/16,11,36
10/02/16,12,44
10/02/16,13,63
10/02/16,14,49
10/02/16,15,66
10/02/16,16,52
10/02/16,17,75
10/02/16,18,74
10/02/16,19,52
10/02/16,20,34
10/02/16,21,27
10/02/16,22,0
11/02/16,8,5
11/02/16,9,7
11/02/16,10,23
11/02/16,11,56
11/02/16,12,59
11/02/16,13,69
11/02/16,14,45
11/02/16,15,51
11/02/16,16,65
11/02/16,17,108
11/02/16,18,80
11/02/16,19,77
11/02/16,20,50
11/02/16,21,16
11/02/16,22,0
12/02/16,8,19
12/02/16,9,7
12/02/16,10,42
12/02/16,11,60
12/02/16,12,89
12/02/16,13,67
12/02/16,14,57
12/02/16,15,77
12/02/16,16,71
12/02/16,17,91
12/02/16,18,104
12/02/16,19,80
12/02/16,20,96
12/02/16,21,15
12/02/16,22,0
13/02/16,8,14
13/02/16,9,5
13/02/16,10,47
13/02/16,11,76
13/02/16,12,80
13/02/16,13,135
13/02/16,14,135
13/02/16,15,167
13/02/16,16,194
13/02/16,17,174
13/02/16,18,172
13/02/16,19,199
13/02/16,20,116
13/02/16,21,14
13/02/16,22,0
14/02/16,8,3
14/02/16,9,7
14/02/16,10,42
14/02/16,11,64
14/02/16,12,102
14/02/16,13,121
14/02/16,14,121
14/02/16,15,132
14/02/16,16,154
14/02/16,17,163
14/02/16,18,137
14/02/16,19,115
14/02/16,20,67
14/02/16,21,15
14/02/16,22,0
15/02/16,8,18
15/02/16,9,11
15/02/16,10,12
15/02/16,11,19
15/02/16,12,33
15/02/16,13,41
15/02/16,14,52
15/02/16,15,54
15/02/16,16,18
15/02/16,17,49
15/02/16,18,55
15/02/16,19,41
15/02/16,20,20
15/02/16,21,6
15/02/16,22,0
16/02/16,8,38
16/02/16,9,20
16/02/16,10,15
16/02/16,11,26
16/02/16,12,26
16/02/16,13,36
16/02/16,14,48
16/02/16,15,46
16/02/16,16,25
16/02/16,17,58
16/02/16,18,52
16/02/16,19,43
16/02/16,20,44
16/02/16,21,3
16/02/16,22,0
17/02/16,8,5
17/02/16,9,18
17/02/16,10,14
17/02/16,11,29
17/02/16,12,48
17/02/16,13,45
17/02/16,14,43
17/02/16,15,53
17/02/16,16,53
17/02/16,17,48
17/02/16,18,65
17/02/16,19,38
17/02/16,20,24
17/02/16,21,5
17/02/16,22,0
18/02/16,8,10
18/02/16,9,14
18/02/16,10,22
18/02/16,11,33
18/02/16,12,55
18/02/16,13,37
18/02/16,14,55
18/02/16,15,55
18/02/16,16,52
18/02/16,17,69
18/02/16,18,55
18/02/16,19,33
18/02/16,20,28
18/02/16,21,8
18/02/16,22,0
19/02/16,8,10
19/02/16,9,3
19/02/16,10,18
19/02/16,11,41
19/02/16,12,48
19/02/16,13,48
19/02/16,14,55
19/02/16,15,62
19/02/16,16,58
19/02/16,17,70
19/02/16,18,66
19/02/16,19,58
19/02/16,20,34
19/02/16,21,11
19/02/16,22,0
20/02/16,8,10
20/02/16,9,9
20/02/16,10,24
20/02/16,11,60
20/02/16,12,67
20/02/16,13,87
20/02/16,14,96
20/02/16,15,113
20/02/16,16,111
20/02/16,17,124
20/02/16,18,116
20/02/16,19,92
20/02/16,20,71
20/02/16,21,13
20/02/16,22,0
21/02/16,8,3
21/02/16,9,7
21/02/16,10,16
21/02/16,11,29
21/02/16,12,84
21/02/16,13,93
21/02/16,14,101
21/02/16,15,99
21/02/16,16,92
21/02/16,17,112
21/02/16,18,78
21/02/16,19,60
21/02/16,20,39
21/02/16,21,8
21/02/16,22,0
22/02/16,8,6
22/02/16,9,5
22/02/16,10,18
22/02/16,11,8
22/02/16,12,40
22/02/16,13,38
22/02/16,14,39
22/02/16,15,30
22/02/16,16,47
22/02/16,17,34
22/02/16,18,31
22/02/16,19,55
22/02/16,20,17
22/02/16,21,4
22/02/16,22,0
23/02/16,8,11
23/02/16,9,9
23/02/16,10,12
23/02/16,11,30
23/02/16,12,45
23/02/16,13,51
23/02/16,14,52
23/02/16,15,56
23/02/16,16,44
23/02/16,17,55
23/02/16,18,49
23/02/16,19,45
23/02/16,20,35
23/02/16,21,9
23/02/16,22,0
24/02/16,8,10
24/02/16,9,2
24/02/16,10,19
24/02/16,11,38
24/02/16,12,42
24/02/16,13,34
24/02/16,14,40
24/02/16,15,29
24/02/16,16,54
24/02/16,17,52
24/02/16,18,66
24/02/16,19,53
24/02/16,20,17
24/02/16,21,13
24/02/16,22,0
25/02/16,8,15
25/02/16,9,3
25/02/16,10,26
25/02/16,11,27
25/02/16,12,33
25/02/16,13,36
25/02/16,14,23
25/02/16,15,40
25/02/16,16,45
25/02/16,17,52
25/02/16,18,42
25/02/16,19,43
25/02/16,20,22
25/02/16,21,2
25/02/16,22,0
26/02/16,8,8
26/02/16,9,4
26/02/16,10,29
26/02/16,11,39
26/02/16,12,32
26/02/16,13,63
26/02/16,14,66
26/02/16,15,61
26/02/16,16,72
26/02/16,17,61
26/02/16,18,92
26/02/16,19,83
26/02/16,20,52
26/02/16,21,12
26/02/16,22,0
27/02/16,8,11
27/02/16,9,11
27/02/16,10,31
27/02/16,11,68
27/02/16,12,93
27/02/16,13,90
27/02/16,14,70
27/02/16,15,111
27/02/16,16,119
27/02/16,17,102
27/02/16,18,110
27/02/16,19,68
27/02/16,20,59
27/02/16,21,9
27/02/16,22,0
28/02/16,8,3
28/02/16,9,10
28/02/16,10,14
28/02/16,11,50
28/02/16,12,75
28/02/16,13,81
28/02/16,14,72
28/02/16,15,84
28/02/16,16,96
28/02/16,17,80
28/02/16,18,81
28/02/16,19,71
28/02/16,20,28
28/02/16,21,10
28/02/16,22,0
29/02/16,8,16
29/02/16,9,2
29/02/16,10,11
29/02/16,11,28
29/02/16,12,24
29/02/16,13,42
29/02/16,14,26
29/02/16,15,43
29/02/16,16,36
29/02/16,17,49
29/02/16,18,41
29/02/16,19,42
29/02/16,20,8
29/02/16,21,3
29/02/16,22,0
01/03/16,8,13
01/03/16,9,24
01/03/16,10,12
01/03/16,11,36
01/03/16,12,44
01/03/16,13,49
01/03/16,14,41
01/03/16,15,41
01/03/16,16,27
01/03/16,17,47
01/03/16,18,80
01/03/16,19,51
01/03/16,20,39
01/03/16,21,17
01/03/16,22,0
02/03/16,8,9
02/03/16,9,1
02/03/16,10,26
02/03/16,11,35
02/03/16,12,36
02/03/16,13,45
02/03/16,14,47
02/03/16,15,50
02/03/16,16,36
02/03/16,17,49
02/03/16,18,47
02/03/16,19,57
02/03/16,20,46
02/03/16,21,22
02/03/16,22,3
03/03/16,8,10
03/03/16,9,8
03/03/16,10,31
03/03/16,11,44
03/03/16,12,65
03/03/16,13,34
03/03/16,14,33
03/03/16,15,49
03/03/16,16,63
03/03/16,17,66
03/03/16,18,76
03/03/16,19,40
03/03/16,20,32
03/03/16,21,12
03/03/16,22,0
04/03/16,8,2
04/03/16,9,38
04/03/16,10,32
04/03/16,11,48
04/03/16,12,39
04/03/16,13,75
04/03/16,14,60
04/03/16,15,78
04/03/16,16,66
04/03/16,17,73
04/03/16,18,112
04/03/16,19,66
04/03/16,20,40
04/03/16,21,20
04/03/16,22,0
05/03/16,8,3
05/03/16,9,13
05/03/16,10,56
05/03/16,11,94
05/03/16,12,104
05/03/16,13,88
05/03/16,14,135
05/03/16,15,118
05/03/16,16,158
05/03/16,17,163
05/03/16,18,149
05/03/16,19,133
05/03/16,20,58
05/03/16,21,20
05/03/16,22,0
06/03/16,8,7
06/03/16,9,9
06/03/16,10,38
06/03/16,11,81
06/03/16,12,81
06/03/16,13,137
06/03/16,14,124
06/03/16,15,147
06/03/16,16,138
06/03/16,17,163
06/03/16,18,142
06/03/16,19,91
06/03/16,20,61
06/03/16,21,17
06/03/16,22,0
07/03/16,8,25
07/03/16,9,5
07/03/16,10,27
07/03/16,11,60
07/03/16,12,78
07/03/16,13,67
07/03/16,14,57
07/03/16,15,51
07/03/16,16,77
07/03/16,17,69
07/03/16,18,87
07/03/16,19,86
07/03/16,20,53
07/03/16,21,12
07/03/16,22,0
08/03/16,8,10
08/03/16,9,9
08/03/16,10,39
08/03/16,11,48
08/03/16,12,58
08/03/16,13,79
08/03/16,14,63
08/03/16,15,81
08/03/16,16,86
08/03/16,17,98
08/03/16,18,82
08/03/16,19,76
08/03/16,20,67
08/03/16,21,8
08/03/16,22,0
09/03/16,8,14
09/03/16,9,2
09/03/16,10,33
09/03/16,11,41
09/03/16,12,50
09/03/16,13,54
09/03/16,14,67
09/03/16,15,72
09/03/16,16,71
09/03/16,17,88
09/03/16,18,92
09/03/16,19,74
09/03/16,20,56
09/03/16,21,12
09/03/16,22,0
10/03/16,8,15
10/03/16,9,20
10/03/16,10,40
10/03/16,11,93
10/03/16,12,73
10/03/16,13,82
10/03/16,14,73
10/03/16,15,80
10/03/16,16,69
10/03/16,17,94
10/03/16,18,103
10/03/16,19,86
10/03/16,20,65
10/03/16,21,14
10/03/16,22,0
11/03/16,8,31
11/03/16,9,3
11/03/16,10,31
11/03/16,11,46
11/03/16,12,57
11/03/16,13,66
11/03/16,14,65
11/03/16,15,57
11/03/16,16,68
11/03/16,17,85
11/03/16,18,77
11/03/16,19,72
11/03/16,20,55
11/03/16,21,9
11/03/16,22,0
12/03/16,8,2
12/03/16,9,11
12/03/16,10,33
12/03/16,11,64
12/03/16,12,106
12/03/16,13,113
12/03/16,14,143
12/03/16,15,133
12/03/16,16,133
12/03/16,17,201
12/03/16,18,138
12/03/16,19,100
12/03/16,20,71
12/03/16,21,27
12/03/16,22,0
13/03/16,8,8
13/03/16,9,1
13/03/16,10,24
13/03/16,11,74
13/03/16,12,111
13/03/16,13,102
13/03/16,14,115
13/03/16,15,125
13/03/16,16,124
13/03/16,17,130
13/03/16,18,117
13/03/16,19,102
13/03/16,20,58
13/03/16,21,6
13/03/16,22,0
14/03/16,8,6
14/03/16,9,19
14/03/16,10,12
14/03/16,11,35
14/03/16,12,26
14/03/16,13,40
14/03/16,14,24
14/03/16,15,32
14/03/16,16,46
14/03/16,17,55
14/03/16,18,34
14/03/16,19,40
14/03/16,20,19
14/03/16,21,9
14/03/16,22,0
15/03/16,8,6
15/03/16,9,8
15/03/16,10,20
15/03/16,11,20
15/03/16,12,19
15/03/16,13,29
15/03/16,14,42
15/03/16,15,35
15/03/16,16,35
15/03/16,17,67
15/03/16,18,60
15/03/16,19,45
15/03/16,20,17
15/03/16,21,7
15/03/16,22,0
16/03/16,8,4
16/03/16,9,19
16/03/16,10,30
16/03/16,11,35
16/03/16,12,56
16/03/16,13,55
16/03/16,14,51
16/03/16,15,49
16/03/16,16,62
16/03/16,17,44
16/03/16,18,82
16/03/16,19,39
16/03/16,20,44
16/03/16,21,27
16/03/16,22,0
17/03/16,8,14
17/03/16,9,3
17/03/16,10,25
17/03/16,11,40
17/03/16,12,51
17/03/16,13,40
17/03/16,14,39
17/03/16,15,63
17/03/16,16,27
17/03/16,17,51
17/03/16,18,30
17/03/16,19,55
17/03/16,20,27
17/03/16,21,8
17/03/16,22,0
18/03/16,8,0
18/03/16,9,19
18/03/16,10,25
18/03/16,11,28
18/03/16,12,43
18/03/16,13,41
18/03/16,14,53
18/03/16,15,57
18/03/16,16,35
18/03/16,17,67
18/03/16,18,70
18/03/16,19,67
18/03/16,20,49
18/03/16,21,5
18/03/16,22,0
19/03/16,8,9
19/03/16,9,22
19/03/16,10,37
19/03/16,11,72
19/03/16,12,66
19/03/16,13,104
19/03/16,14,124
19/03/16,15,84
19/03/16,16,98
19/03/16,17,145
19/03/16,18,103
19/03/16,19,66
19/03/16,20,48
19/03/16,21,8
19/03/16,22,0
20/03/16,8,2
20/03/16,9,4
20/03/16,10,24
20/03/16,11,53
20/03/16,12,73
20/03/16,13,82
20/03/16,14,93
20/03/16,15,102
20/03/16,16,140
20/03/16,17,100
20/03/16,18,94
20/03/16,19,83
20/03/16,20,53
20/03/16,21,20
20/03/16,22,0
21/03/16,8,19
21/03/16,9,11
21/03/16,10,8
21/03/16,11,43
21/03/16,12,41
21/03/16,13,52
21/03/16,14,56
21/03/16,15,45
21/03/16,16,58
21/03/16,17,62
21/03/16,18,69
21/03/16,19,56
21/03/16,20,24
21/03/16,21,7
21/03/16,22,5
22/03/16,8,28
22/03/16,9,10
22/03/16,10,26
22/03/16,11,36
22/03/16,12,39
22/03/16,13,56
22/03/16,14,44
22/03/16,15,59
22/03/16,16,35
22/03/16,17,49
22/03/16,18,53
22/03/16,19,56
22/03/16,20,36
22/03/16,21,16
22/03/16,22,0
23/03/16,8,2
23/03/16,9,6
23/03/16,10,28
23/03/16,11,32
23/03/16,12,42
23/03/16,13,30
23/03/16,14,56
23/03/16,15,28
23/03/16,16,55
23/03/16,17,45
23/03/16,18,68
23/03/16,19,62
23/03/16,20,54
23/03/16,21,5
23/03/16,22,0
24/03/16,8,14
24/03/16,9,2
24/03/16,10,28
24/03/16,11,59
24/03/16,12,67
24/03/16,13,64
24/03/16,14,90
24/03/16,15,96
24/03/16,16,109
24/03/16,17,92
24/03/16,18,83
24/03/16,19,86
24/03/16,20,41
24/03/16,21,14
24/03/16,22,0
25/03/16,8,10
25/03/16,9,7
25/03/16,10,27
25/03/16,11,44
25/03/16,12,56
25/03/16,13,85
25/03/16,14,95
25/03/16,15,71
25/03/16,16,66
25/03/16,17,74
25/03/16,18,60
25/03/16,19,54
25/03/16,20,45
25/03/16,21,14
25/03/16,22,0
26/03/16,8,10
26/03/16,9,11
26/03/16,10,5
26/03/16,11,46
26/03/16,12,56
26/03/16,13,48
26/03/16,14,43
26/03/16,15,39
26/03/16,16,5
26/03/16,17,0
26/03/16,18,0
26/03/16,19,0
26/03/16,20,0
26/03/16,21,0
26/03/16,22,0
29/03/16,8,1
29/03/16,9,31
29/03/16,10,37
29/03/16,11,56
29/03/16,12,33
29/03/16,13,95
29/03/16,14,89
29/03/16,15,79
29/03/16,16,77
29/03/16,17,103
29/03/16,18,79
29/03/16,19,73
29/03/16,20,56
29/03/16,21,12
29/03/16,22,0
30/03/16,8,6
30/03/16,9,14
30/03/16,10,19
30/03/16,11,47
30/03/16,12,72
30/03/16,13,63
30/03/16,14,76
30/03/16,15,56
30/03/16,16,65
30/03/16,17,68
30/03/16,18,78
30/03/16,19,86
30/03/16,20,66
30/03/16,21,15
30/03/16,22,0
31/03/16,8,23
31/03/16,9,9
31/03/16,10,21
31/03/16,11,39
31/03/16,12,37
31/03/16,13,45
31/03/16,14,60
31/03/16,15,42
31/03/16,16,51
31/03/16,17,39
31/03/16,18,85
31/03/16,19,62
31/03/16,20,63
31/03/16,21,18
31/03/16,22,0
01/04/16,8,26
01/04/16,9,3
01/04/16,10,17
01/04/16,11,52
01/04/16,12,71
01/04/16,13,45
01/04/16,14,63
01/04/16,15,56
01/04/16,16,50
01/04/16,17,79
01/04/16,18,117
01/04/16,19,105
01/04/16,20,82
01/04/16,21,17
01/04/16,22,0
02/04/16,8,15
02/04/16,9,4
02/04/16,10,42
02/04/16,11,107
02/04/16,12,103
02/04/16,13,125
02/04/16,14,106
02/04/16,15,111
02/04/16,16,112
02/04/16,17,119
02/04/16,18,91
02/04/16,19,110
02/04/16,20,70
02/04/16,21,20
02/04/16,22,0
03/04/16,8,1
03/04/16,9,6
03/04/16,10,11
03/04/16,11,50
03/04/16,12,77
03/04/16,13,96
03/04/16,14,101
03/04/16,15,124
03/04/16,16,94
03/04/16,17,105
03/04/16,18,85
03/04/16,19,85
03/04/16,20,58
03/04/16,21,8
03/04/16,22,0
04/04/16,8,16
04/04/16,9,2
04/04/16,10,13
04/04/16,11,30
04/04/16,12,27
04/04/16,13,42
04/04/16,14,32
04/04/16,15,19
04/04/16,16,30
04/04/16,17,28
04/04/16,18,40
04/04/16,19,52
04/04/16,20,38
04/04/16,21,8
04/04/16,22,0
05/04/16,8,25
05/04/16,9,6
05/04/16,10,14
05/04/16,11,34
05/04/16,12,28
05/04/16,13,38
05/04/16,14,43
05/04/16,15,53
05/04/16,16,30
05/04/16,17,58
05/04/16,18,53
05/04/16,19,37
05/04/16,20,53
05/04/16,21,11
05/04/16,22,0
06/04/16,8,6
06/04/16,9,7
06/04/16,10,12
06/04/16,11,46
06/04/16,12,18
06/04/16,13,44
06/04/16,14,42
06/04/16,15,43
06/04/16,16,47
06/04/16,17,50
06/04/16,18,70
06/04/16,19,39
06/04/16,20,33
06/04/16,21,13
06/04/16,22,0
07/04/16,8,9
07/04/16,9,14
07/04/16,10,22
07/04/16,11,43
07/04/16,12,49
07/04/16,13,40
07/04/16,14,45
07/04/16,15,48
07/04/16,16,48
07/04/16,17,61
07/04/16,18,56
07/04/16,19,77
07/04/16,20,36
07/04/16,21,15
07/04/16,22,0
08/04/16,8,5
08/04/16,9,2
08/04/16,10,21
08/04/16,11,51
08/04/16,12,66
08/04/16,13,64
08/04/16,14,63
08/04/16,15,54
08/04/16,16,84
08/04/16,17,115
08/04/16,18,85
08/04/16,19,77
08/04/16,20,74
08/04/16,21,20
08/04/16,22,0
09/04/16,8,3
09/04/16,9,8
09/04/16,10,50
09/04/16,11,115
09/04/16,12,116
09/04/16,13,115
09/04/16,14,155
09/04/16,15,135
09/04/16,16,164
09/04/16,17,153
09/04/16,18,159
09/04/16,19,104
09/04/16,20,102
09/04/16,21,13
09/04/16,22,0
10/04/16,8,2
10/04/16,9,1
10/04/16,10,33
10/04/16,11,57
10/04/16,12,100
10/04/16,13,105
10/04/16,14,138
10/04/16,15,123
10/04/16,16,165
10/04/16,17,153
10/04/16,18,124
10/04/16,19,84
10/04/16,20,61
10/04/16,21,14
10/04/16,22,0
11/04/16,8,5
11/04/16,9,13
11/04/16,10,13
11/04/16,11,32
11/04/16,12,54
11/04/16,13,51
11/04/16,14,40
11/04/16,15,35
11/04/16,16,36
11/04/16,17,62
11/04/16,18,74
11/04/16,19,60
11/04/16,20,36
11/04/16,21,12
11/04/16,22,0
12/04/16,8,12
12/04/16,9,18
12/04/16,10,21
12/04/16,11,30
12/04/16,12,38
12/04/16,13,56
12/04/16,14,62
12/04/16,15,36
12/04/16,16,58
12/04/16,17,45
12/04/16,18,84
12/04/16,19,58
12/04/16,20,52
12/04/16,21,9
12/04/16,22,0
13/04/16,8,15
13/04/16,9,4
13/04/16,10,22
13/04/16,11,36
13/04/16,12,47
13/04/16,13,63
13/04/16,14,37
13/04/16,15,50
13/04/16,16,43
13/04/16,17,47
13/04/16,18,64
13/04/16,19,62
13/04/16,20,38
13/04/16,21,15
13/04/16,22,0
14/04/16,8,15
14/04/16,9,2
14/04/16,10,19
14/04/16,11,34
14/04/16,12,50
14/04/16,13,54
14/04/16,14,46
14/04/16,16,111
14/04/16,17,65
14/04/16,18,66
14/04/16,19,76
14/04/16,20,44
14/04/16,21,17
14/04/16,22,0
15/04/16,8,4
15/04/16,9,10
15/04/16,10,31
15/04/16,11,42
15/04/16,12,60
15/04/16,13,60
15/04/16,14,65
15/04/16,15,57
15/04/16,16,65
15/04/16,17,79
15/04/16,18,64
15/04/16,19,81
15/04/16,20,59
15/04/16,21,21
15/04/16,22,0
16/04/16,8,4
16/04/16,9,13
16/04/16,10,32
16/04/16,11,89
16/04/16,12,75
16/04/16,13,108
16/04/16,14,93
16/04/16,15,97
16/04/16,16,100
16/04/16,17,106
16/04/16,18,141
16/04/16,19,104
16/04/16,20,86
16/04/16,21,17
16/04/16,22,0
17/04/16,8,5
17/04/16,9,19
17/04/16,10,43
17/04/16,11,68
17/04/16,12,83
17/04/16,13,103
17/04/16,14,79
17/04/16,15,96
17/04/16,16,119
17/04/16,17,101
17/04/16,18,83
17/04/16,19,65
17/04/16,20,65
17/04/16,21,9
17/04/16,22,0
18/04/16,8,44
18/04/16,9,24
18/04/16,10,8
18/04/16,11,31
18/04/16,12,40
18/04/16,13,39
18/04/16,14,44
18/04/16,15,58
18/04/16,16,55
18/04/16,17,51
18/04/16,18,54
18/04/16,19,28
18/04/16,20,43
18/04/16,21,11
18/04/16,22,0
19/04/16,8,13
19/04/16,9,17
19/04/16,10,15
19/04/16,11,35
19/04/16,12,63
19/04/16,13,32
19/04/16,14,42
19/04/16,15,28
19/04/16,16,51
19/04/16,17,56
19/04/16,18,53
19/04/16,19,48
19/04/16,20,30
19/04/16,21,6
19/04/16,22,0
20/04/16,8,8
20/04/16,9,8
20/04/16,10,12
20/04/16,11,55
20/04/16,12,55
20/04/16,13,59
20/04/16,14,44
20/04/16,15,33
20/04/16,16,45
20/04/16,17,64
20/04/16,18,70
20/04/16,19,92
20/04/16,20,61
20/04/16,21,13
20/04/16,22,0
21/04/16,8,5
21/04/16,9,11
21/04/16,10,14
21/04/16,11,33
21/04/16,12,46
21/04/16,13,67
21/04/16,14,46
21/04/16,15,43
21/04/16,16,62
21/04/16,17,51
21/04/16,18,60
21/04/16,19,81
21/04/16,20,39
21/04/16,21,8
21/04/16,22,0
22/04/16,8,11
22/04/16,9,2
22/04/16,10,24
22/04/16,11,46
22/04/16,12,62
22/04/16,13,59
22/04/16,14,62
22/04/16,15,74
22/04/16,16,58
22/04/16,17,77
22/04/16,18,83
22/04/16,19,60
22/04/16,20,56
22/04/16,21,16
22/04/16,22,0
23/04/16,8,2
23/04/16,9,10
23/04/16,10,46
23/04/16,11,64
23/04/16,12,87
23/04/16,13,113
23/04/16,14,87
23/04/16,15,69
23/04/16,16,86
23/04/16,17,90
23/04/16,18,112
23/04/16,19,68
23/04/16,20,55
23/04/16,21,22
23/04/16,22,0
24/04/16,8,2
24/04/16,9,5
24/04/16,10,25
24/04/16,11,72
24/04/16,12,90
24/04/16,13,94
24/04/16,14,105
24/04/16,15,129
24/04/16,16,104
24/04/16,17,134
24/04/16,18,83
24/04/16,19,58
24/04/16,20,55
24/04/16,21,4
24/04/16,22,0
25/04/16,8,11
25/04/16,9,9
25/04/16,10,9
25/04/16,11,21
25/04/16,12,41
25/04/16,13,29
25/04/16,14,38
25/04/16,15,29
25/04/16,16,45
25/04/16,17,48
25/04/16,18,51
25/04/16,19,49
25/04/16,20,25
25/04/16,21,8
25/04/16,22,0
26/04/16,8,21
26/04/16,9,12
26/04/16,10,25
26/04/16,11,51
26/04/16,12,40
26/04/16,13,49
26/04/16,14,40
26/04/16,15,58
26/04/16,16,59
26/04/16,17,61
26/04/16,18,60
26/04/16,19,70
26/04/16,20,37
26/04/16,21,7
26/04/16,22,0
27/04/16,8,7
27/04/16,9,4
27/04/16,10,18
27/04/16,11,47
27/04/16,12,58
27/04/16,13,51
27/04/16,14,51
27/04/16,15,52
27/04/16,16,65
27/04/16,17,67
27/04/16,18,74
27/04/16,19,65
27/04/16,20,56
27/04/16,21,18
27/04/16,22,0
28/04/16,8,4
28/04/16,9,2
28/04/16,10,28
28/04/16,11,46
28/04/16,12,42
28/04/16,13,57
28/04/16,14,40
28/04/16,15,56
28/04/16,16,61
28/04/16,17,63
28/04/16,18,74
28/04/16,19,76
28/04/16,20,84
28/04/16,21,29
28/04/16,22,0
29/04/16,8,8
29/04/16,9,5
29/04/16,10,21
29/04/16,11,52
29/04/16,12,56
29/04/16,13,60
29/04/16,14,43
29/04/16,15,55
29/04/16,16,60
29/04/16,17,85
29/04/16,18,59
29/04/16,19,90
29/04/16,20,68
29/04/16,21,7
29/04/16,22,0
30/04/16,8,2
30/04/16,9,8
30/04/16,10,32
30/04/16,11,63
30/04/16,12,89
30/04/16,13,89
30/04/16,14,76
30/04/16,15,109
30/04/16,16,125
30/04/16,17,120
